name,level,city,county,state,country,population,lat,long,url,aggregate,tz,cases,deaths,recovered,active,tested,hospitalized,discharged,growthfactor,date
"Idaho, United States",state,,,Idaho,United States,1787065,45.495,-114.1435,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,county,America/Boise,185,3,,,,,,,3/26/2020
"Illinois, United States",state,,,Illinois,United States,12671821,39.7415,-89.5035,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,county,America/Chicago,2538,26,,,,,,,3/26/2020
"Indiana, United States",state,,,Indiana,United States,6732219,39.7665,-86.4425,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,county,America/Indiana/Indianapolis,645,17,,,,,,,3/26/2020
"Iowa, United States",state,,,Iowa,United States,3155070,41.9395,-93.388,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,179,1,,,,,,,3/26/2020
"Kentucky, United States",state,,,Kentucky,United States,4467673,37.8215,-85.7695,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,237,5,5,227,,,,,3/26/2020
"Louisiana, United States",state,,,Louisiana,United States,4648794,30.975,-91.4295,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,2305,83,,,,,,,3/26/2020
"Maine, United States",state,,,Maine,United States,1344212,45.219,-69.032,https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml,county,America/New_York,155,,16,,,,,,3/26/2020
"Michigan, United States",state,,,Michigan,United States,9986857,44.979,-86.416,"https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html",county,America/Detroit,3707,75,,,,,,,3/26/2020
"Minnesota, United States",state,,,Minnesota,United States,5639632,46.442,-93.396,https://services1.arcgis.com/RQG3sksSXcoDoIfj/arcgis/rest/services/MN_COVID19_County_Tracking_Public_View/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/Chicago,346,,,,,,,,3/26/2020
"Mississippi, United States",state,,,Mississippi,United States,2976149,32.588,-89.871,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,485,6,,,,,,,3/26/2020
"Montana, United States",state,,,Montana,United States,1068778,46.6795,-110.0445,https://services.arcgis.com/qnjIrwR8z5Izc0ij/arcgis/rest/services/PUBLIC_VIEW_COVID19_CASES/FeatureServer/0/query?f=json&where=Total%20%3C%3E%200&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAMELABEL%20asc&resultOffset=0&resultRecordCount=56&cacheHint=true,county,America/Denver,90,,,,,,,,3/26/2020
"Nevada, United States",state,,,Nevada,United States,3080156,38.502,-117.023,https://covidtracking.com/api/states,state,America/Los_Angeles,535,10,,,6696,,,,3/26/2020
"New Hampshire, United States",state,,,New Hampshire,United States,1359711,44.001,-71.5845,https://covidtracking.com/api/states,state,America/New_York,158,,,,,,,,3/26/2020
"New Mexico, United States",state,,,New Mexico,United States,2096829,34.166,-106.026,https://cv.nmhealth.org/cases-by-county/,county,America/Denver,136,1,,,,,,,3/26/2020
"New York, United States",state,,,New York,United States,19453561,42.762,-75.809,https://health.data.ny.gov/api/views/xdss-u53e/rows.csv?accessType=DOWNLOAD,county,America/New_York,44637,,,,138625,,,,3/26/2020
"North Carolina, United States",state,,,North Carolina,United States,10488084,35.2155,-79.891,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,county,America/New_York,635,2,,,,,,,3/26/2020
"Ohio, United States",state,,,Ohio,United States,11689100,40.1925,-82.6695,https://coronavirus.ohio.gov/static/COVIDSummaryData.csv,county,America/New_York,867,15,,,17316,,,,3/26/2020
"Oregon, United States",state,,,Oregon,United States,4217737,44.137,-120.537,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,county,America/Los_Angeles,316,11,,,7269,,,,3/26/2020
"Pennsylvania, United States",state,,,Pennsylvania,United States,12801989,40.9945,-77.607,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,county,America/New_York,1687,16,,,18128,,,,3/26/2020
"Vermont, United States",state,,,Vermont,United States,623989,43.8715,-72.469,https://services1.arcgis.com/BkFxaEFNwHqX3tAw/arcgis/rest/services/VT_Counties_Cases/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/New_York,158,9,,,2008,,,,3/26/2020
"Wisconsin, United States",state,,,Wisconsin,United States,5822434,44.7865,-89.8265,https://www.dhs.wisconsin.gov/covid-19/county.htm,county,America/Chicago,707,8,,,,,,,3/26/2020
"Wyoming, United States",state,,,Wyoming,United States,578759,43.0005,-107.554,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/,county,America/Denver,56,,,,,,,,3/26/2020
"Puerto Rico, United States",state,,,Puerto Rico,United States,3411307,18.1995,-66.589,https://covidtracking.com/api/states,state,America/Puerto_Rico,64,2,,,776,,,,3/26/2020
"United States Virgin Islands, United States",state,,,United States Virgin Islands,United States,104901,18.047,-64.834,https://covidtracking.com/api/states,state,America/St_Thomas,17,,,,74,,,,3/26/2020
"Guam, United States",state,,,Guam,United States,167772,13.445,144.787,https://covidtracking.com/api/states,state,Pacific/Guam,45,1,,,308,,,,3/26/2020
"American Samoa, United States",state,,,American Samoa,United States,55689,-12.8,-169.6165,https://covidtracking.com/api/states,state,Etc/GMT+11,,,,,25,,,,3/26/2020
"Alabama, United States",state,,,Alabama,United States,4903185,32.598,-86.6805,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,639,3,,,,,,,3/27/2020
"Alaska, United States",state,,,Alaska,United States,731545,61.29,0.3075,http://dhss.alaska.gov/dph/Epi/id/Pages/COVID-19/monitoring.aspx,county,Etc/GMT,85,,,,,,,,3/27/2020
"Arizona, United States",state,,,Arizona,United States,7278717,34.168,-111.9295,https://opendata.arcgis.com/datasets/5b34cf1637434c7bb6793580c40d1685_0.csv,county,America/Phoenix,665,,,,,,,,3/27/2020
"Arkansas, United States",state,,,Arkansas,United States,3017804,34.752,-92.13,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,386,3,23,360,3269,,,,3/27/2020
"California, United States",state,,,California,United States,39512223,37.2715,-119.274,https://docs.google.com/spreadsheets/d/1CwZA4RPNf_hUrwzNLyGGNHRlh1cwl8vDHwIoae51Hac/gviz/tq?tqx=out:csv&sheet=master,county,America/Los_Angeles,4867,99,24,4744,9259,,,,3/27/2020
"Colorado, United States",state,,,Colorado,United States,5758736,38.9975,-105.551,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,county,America/Denver,1598,31,,,,,,,3/27/2020
"Connecticut, United States",state,,,Connecticut,United States,3565287,41.5175,-72.7575,https://maps.ct.gov/arcgis/rest/services/CT_DPH_COVID_19_PROD_Layers/FeatureServer/1/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/New_York,1291,27,,,,,,,3/27/2020
"Delaware, United States",state,,,Delaware,United States,973764,39.1425,-75.419,https://services1.arcgis.com/PlCPCPzGOwulHUHo/arcgis/rest/services/DEMA_COVID_County_Boundary_Time_VIEW/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&resultOffset=0&resultRecordCount=50&cacheHint=true,county,America/New_York,165,2,,,,,,,3/27/2020
"Idaho, United States",state,,,Idaho,United States,1787065,45.495,-114.1435,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,county,America/Boise,230,4,,,,,,,3/27/2020
"Illinois, United States",state,,,Illinois,United States,12671821,39.7415,-89.5035,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,county,America/Chicago,3027,34,,,,,,,3/27/2020
"Indiana, United States",state,,,Indiana,United States,6732219,39.7665,-86.4425,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,county,America/Indiana/Indianapolis,981,24,,,,,,,3/27/2020
"Iowa, United States",state,,,Iowa,United States,3155070,41.9395,-93.388,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,235,3,,,,,,,3/27/2020
"Kentucky, United States",state,,,Kentucky,United States,4467673,37.8215,-85.7695,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,317,5,5,307,,,,,3/27/2020
"Louisiana, United States",state,,,Louisiana,United States,4648794,30.975,-91.4295,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,2746,119,,,,,,,3/27/2020
"Maine, United States",state,,,Maine,United States,1344212,45.219,-69.032,https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml,county,America/New_York,168,1,24,143,,,,,3/27/2020
"Michigan, United States",state,,,Michigan,United States,9986857,44.979,-86.416,"https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html",county,America/Detroit,4732,115,,,,,,,3/27/2020
"Minnesota, United States",state,,,Minnesota,United States,5639632,46.442,-93.396,https://services1.arcgis.com/RQG3sksSXcoDoIfj/arcgis/rest/services/MN_COVID19_County_Tracking_Public_View/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/Chicago,397,,,,,,,,3/27/2020
"Mississippi, United States",state,,,Mississippi,United States,2976149,32.588,-89.871,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,579,8,,,,,,,3/27/2020
"Montana, United States",state,,,Montana,United States,1068778,46.6795,-110.0445,https://services.arcgis.com/qnjIrwR8z5Izc0ij/arcgis/rest/services/PUBLIC_VIEW_COVID19_CASES/FeatureServer/0/query?f=json&where=Total%20%3C%3E%200&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAMELABEL%20asc&resultOffset=0&resultRecordCount=56&cacheHint=true,county,America/Denver,121,,,,,,,,3/27/2020
"Nevada, United States",state,,,Nevada,United States,3080156,38.502,-117.023,https://covidtracking.com/api/states,state,America/Los_Angeles,535,10,,,6696,,,,3/27/2020
"New Hampshire, United States",state,,,New Hampshire,United States,1359711,44.001,-71.5845,https://covidtracking.com/api/states,state,America/New_York,187,,,,,,,,3/27/2020
"New Mexico, United States",state,,,New Mexico,United States,2096829,34.166,-106.026,https://cv.nmhealth.org/cases-by-county/,county,America/Denver,191,1,,,,,,,3/27/2020
"New York, United States",state,,,New York,United States,19453561,42.762,-75.809,https://health.data.ny.gov/api/views/xdss-u53e/rows.csv?accessType=DOWNLOAD,county,America/New_York,52318,,,,156069,,,,3/27/2020
"North Carolina, United States",state,,,North Carolina,United States,10488084,35.2155,-79.891,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,county,America/New_York,763,3,,,,,,,3/27/2020
"Ohio, United States",state,,,Ohio,United States,11689100,40.1925,-82.6695,https://coronavirus.ohio.gov/static/COVIDSummaryData.csv,county,America/New_York,1137,19,,,20149,,,,3/27/2020
"Oregon, United States",state,,,Oregon,United States,4217737,44.137,-120.537,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,county,America/Los_Angeles,414,12,,,8924,,,,3/27/2020
"Pennsylvania, United States",state,,,Pennsylvania,United States,12801989,40.9945,-77.607,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,county,America/New_York,2218,22,,,23234,,,,3/27/2020
"Vermont, United States",state,,,Vermont,United States,623989,43.8715,-72.469,https://services1.arcgis.com/BkFxaEFNwHqX3tAw/arcgis/rest/services/VT_Counties_Cases/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/New_York,184,10,,,2261,,,,3/27/2020
"Wisconsin, United States",state,,,Wisconsin,United States,5822434,44.7865,-89.8265,https://www.dhs.wisconsin.gov/covid-19/county.htm,county,America/Chicago,842,13,,,,,,,3/27/2020
"Wyoming, United States",state,,,Wyoming,United States,578759,43.0005,-107.554,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/,county,America/Denver,73,,,,,,,,3/27/2020
"Puerto Rico, United States",state,,,Puerto Rico,United States,3411307,18.1995,-66.589,https://covidtracking.com/api/states,state,America/Puerto_Rico,79,3,,,932,,,,3/27/2020
"United States Virgin Islands, United States",state,,,United States Virgin Islands,United States,104901,18.047,-64.834,https://covidtracking.com/api/states,state,America/St_Thomas,19,,,,76,,,,3/27/2020
"Guam, United States",state,,,Guam,United States,167772,13.445,144.787,https://covidtracking.com/api/states,state,Pacific/Guam,51,1,,,350,,,,3/27/2020
"Alabama, United States",state,,,Alabama,United States,4903185,32.598,-86.6805,https://opendata.arcgis.com/datasets/ff8de7707f6a422a8af6b155facc6327_0.csv,county,America/Chicago,720,3,,,,,,,3/28/2020
"Alaska, United States",state,,,Alaska,United States,731545,61.29,0.3075,http://dhss.alaska.gov/dph/Epi/id/Pages/COVID-19/monitoring.aspx,county,Etc/GMT,102,,,,,,,,3/28/2020
"Arizona, United States",state,,,Arizona,United States,7278717,34.168,-111.9295,https://opendata.arcgis.com/datasets/5b34cf1637434c7bb6793580c40d1685_0.csv,county,America/Phoenix,773,,,,,,,,3/28/2020
"Arkansas, United States",state,,,Arkansas,United States,3017804,34.752,-92.13,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,county,America/Chicago,409,5,26,378,3398,,,,3/28/2020
"California, United States",state,,,California,United States,39512223,37.2715,-119.274,https://docs.google.com/spreadsheets/d/1CwZA4RPNf_hUrwzNLyGGNHRlh1cwl8vDHwIoae51Hac/gviz/tq?tqx=out:csv&sheet=master,county,America/Los_Angeles,5550,119,32,5399,11283,,,,3/28/2020
"Colorado, United States",state,,,Colorado,United States,5758736,38.9975,-105.551,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,county,America/Denver,1894,44,,,,,,,3/28/2020
"Connecticut, United States",state,,,Connecticut,United States,3565287,41.5175,-72.7575,https://maps.ct.gov/arcgis/rest/services/CT_DPH_COVID_19_PROD_Layers/FeatureServer/1/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/New_York,1524,33,,,,,,,3/28/2020
"Delaware, United States",state,,,Delaware,United States,973764,39.1425,-75.419,https://services1.arcgis.com/PlCPCPzGOwulHUHo/arcgis/rest/services/DEMA_COVID_County_Boundary_Time_VIEW/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&resultOffset=0&resultRecordCount=50&cacheHint=true,county,America/New_York,214,5,,,,,,,3/28/2020
"Idaho, United States",state,,,Idaho,United States,1787065,45.495,-114.1435,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services/iyptX/FeatureServer/0/query?f=json&where=1=1&returnGeometry=false&outFields=*,county,America/Boise,261,5,,,,,,,3/28/2020
"Illinois, United States",state,,,Illinois,United States,12671821,39.7415,-89.5035,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,county,America/Chicago,3486,47,,,,,,,3/28/2020
"Indiana, United States",state,,,Indiana,United States,6732219,39.7665,-86.4425,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,county,America/Indiana/Indianapolis,1232,31,,,,,,,3/28/2020
"Iowa, United States",state,,,Iowa,United States,3155070,41.9395,-93.388,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,298,3,,,,,,,3/28/2020
"Kentucky, United States",state,,,Kentucky,United States,4467673,37.8215,-85.7695,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,392,7,5,380,,,,,3/28/2020
"Louisiana, United States",state,,,Louisiana,United States,4648794,30.975,-91.4295,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,3315,137,,,,,,,3/28/2020
"Maine, United States",state,,,Maine,United States,1344212,45.219,-69.032,https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml,county,America/New_York,211,1,36,174,,,,,3/28/2020
"Michigan, United States",state,,,Michigan,United States,9986857,44.979,-86.416,"https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html",county,America/Detroit,4732,115,,,,,,,3/28/2020
"Minnesota, United States",state,,,Minnesota,United States,5639632,46.442,-93.396,https://services1.arcgis.com/RQG3sksSXcoDoIfj/arcgis/rest/services/MN_COVID19_County_Tracking_Public_View/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&outFields=*,county,America/Chicago,441,,,,,,,,3/28/2020
